timestamp,value
2410,-25
11868,-25
21880,-25
31658,-25
41871,-25
51874,-25
61654,-25
71867,-25
81884,-25
101868,-25
111873,-25
91662,-25
121663,-25
141881,-25
131880,-25
151647,-25
161853,-25
171857,-25
181653,-25
191862,-25
211656,-25
201872,-25
221894,-25
241650,-25
231876,-25
251894,-25
261868,-25
271649,-25
281899,-25
291867,-25
301652,-25
311896,-25
321872,-25
331649,-25
341893,-25
351894,-25
361644,-25
372386,-25
382069,-25
391836,-25
402014,-25
411871,-25
421812,-25
432792,-25
441860,-25
451806,-25
461895,-25
471917,-25
481915,-25
491908,-25
501876,-25
511628,-25
521895,-25
541740,-25
531882,-25
551876,-25
571879,-25
561910,-25
581921,-25
601860,-25
591885,-25
611914,-25
621883,-25
631621,-25
661866,-25
641908,-25
651883,-25
671900,-25
681917,-25
711892,-25
721890,-25
691843,-25
731911,-25
701876,-25
741878,-25
751885,-25
761897,-25
771876,-25
781891,-25
801900,-25
791916,-25
811870,-25
821915,-25
841994,-25
831884,-25
853556,-25
861977,-25
871996,-25
883018,-25
891949,-25
901920,-25
911958,-25
923171,-25
931899,-25
941978,-25
951915,-25
961759,-25
971888,-25
991647,-25
981874,-25
1001891,-25
1011899,-25
1021776,-25
1041882,-25
1031939,-25
1051647,-25
1061900,-25
1071895,-25
1081889,-25
1091933,-25
1101866,-25
1111770,-25
1121996,-25
1131858,-25
1141763,-25
1151899,-25
1171759,-25
1161937,-25
1191863,-25
1181930,-25
1201866,-25
1211892,-25
1221937,-25
1231636,-25
1241925,-25
1251891,-25
1261861,-25
1271891,-25
1281893,-25
1291640,-25
1301918,-25
1322239,-25
1311899,-25
1331913,-25
1341890,-25
1351749,-25
1361889,-25
1371883,-25
1381748,-25
1391883,-25
1401899,-25
1411849,-25
1421879,-25
1441758,-25
1431887,-25
1451909,-25
1461906,-25
1471880,-25
1481881,-25
1491957,-25
1501917,-25
1511910,-25
1521876,-25
1531901,-25
1541883,-25
1551872,-25
1561891,-25
1571868,-25
1581884,-25
1591659,-25
1601890,-25
1611875,-25
1631916,-25
1621910,-25
1641870,-25
1651881,-25
1661888,-25
1671873,-25
1681766,-25
1691880,-25
1701868,-25
1721902,-25
1711654,-25
1731871,-25
1741911,-25
1751894,-25
1761868,-25
1771648,-25
1781895,-25
1791876,-25
1801880,-25
1811907,-25
1831875,-25
1821892,-25
1851893,-25
1841935,-25
1861874,-25
1871926,-25
1881885,-25
1891863,-25
1901903,-25
1911898,-25
1921756,-25
1931925,-25
1951650,-25
1941876,-25
1961899,-25
1971898,-25
1981902,-25
1991887,-25
2001919,-25
2011878,-25
2021904,-25
2031898,-25
2041649,-25
2051899,-25
2061899,-25
2071641,-25
2081890,-25
2091897,-25
2101773,-25
2111884,-25
2121885,-25
2131647,-25
2141896,-25
2151901,-25
2161746,-25
2171881,-25
2181886,-25
2191631,-25
2201891,-25
2211890,-25
2221677,-25
2231903,-25
2241881,-25
2251658,-25
2261873,-25
2271892,-25
2281676,-25
2291875,-25
2311660,-25
2301878,-25
2321896,-25
2331885,-25
2341671,-25
2351879,-25
2361881,-25
2371654,-25
2381869,-25
2391887,-25
2401784,-25
2411874,-25
2431656,-25
2421884,-25
2441868,-25
2451879,-25
2461758,-25
2471894,-25
2481884,-25
2491653,-25
2501911,-25
2511882,-25
2521664,-25
2531904,-25
2541871,-25
2551652,-25
2561887,-25
2571868,-25
2581760,-25
2591894,-25
2601875,-25
2611659,-25
2621881,-25
2631882,-25
2641763,-25
2651893,-25
2661870,-25
2681918,-25
2671664,-25
2701662,-25
2691882,-25
2711895,-25
2721903,-25
2731650,-25
2741888,-25
2751955,-25
2761954,-25
2771928,-25
2781913,-25
2791645,-25
2801902,-25
2811898,-25
2821853,-25
2831894,-25
2841893,-25
2851639,-25
2861887,-25
2871889,-25
2881763,-25
2891890,-25
2901925,-25
2911649,-25
2921885,-25
2941757,-25
2931888,-25
2951955,-25
2961929,-25
2971804,-25
