timestamp,value
7739,0.0015259021896696368
17834,0.0015259021896696368
27844,0.0015259021896696368
37715,0.0015259021896696368
47966,0.0015259021896696368
57892,0.0015259021896696368
67884,0.0015259021896696368
77985,0.0015259021896696368
87839,0.0015259021896696368
97717,0.0015259021896696368
110615,0.0015259021896696368
117805,0.0015259021896696368
127831,0.0015259021896696368
138539,0.0015259021896696368
157821,0.0015259021896696368
147823,0.0015259021896696368
167820,0.0015259021896696368
177837,0.0015259021896696368
187838,0.0015259021896696368
197813,0.0015259021896696368
207825,0.0015259021896696368
217706,0.0015259021896696368
227855,0.0015259021896696368
237680,0.0015259021896696368
247831,0.0015259021896696368
257861,0.0015259021896696368
268931,0.0015259021896696368
277708,0.0015259021896696368
289100,0.0015259021896696368
297677,0.0015259021896696368
308285,0.0015259021896696368
317855,0.0015259021896696368
327822,0.0015259021896696368
337703,0.0015259021896696368
347832,0.0015259021896696368
357689,0.0015259021896696368
367814,0.0015259021896696368
377838,0.0015259021896696368
387826,0.0015259021896696368
397705,0.0015259021896696368
407836,0.0015259021896696368
417795,0.0015259021896696368
427828,0.0015259021896696368
447820,0.0015259021896696368
457707,0.0015259021896696368
437856,0.0015259021896696368
477716,0.0015259021896696368
467829,0.0015259021896696368
487832,0.0015259021896696368
497831,0.0015259021896696368
507846,0.0015259021896696368
517697,0.0015259021896696368
527831,0.0015259021896696368
537822,0.0015259021896696368
547844,0.0015259021896696368
557877,0.0015259021896696368
577700,0.0015259021896696368
567847,0.0015259021896696368
587834,0.0015259021896696368
597694,0.0015259021896696368
607820,0.0015259021896696368
617977,0.0015259021896696368
627844,0.0015259021896696368
637809,0.0015259021896696368
647827,0.0015259021896696368
657709,0.0015259021896696368
667821,0.0015259021896696368
687861,0.0015259021896696368
677881,0.0015259021896696368
697802,0.0015259021896696368
707828,0.0015259021896696368
717690,0.0015259021896696368
727846,0.0015259021896696368
737871,0.0015259021896696368
747847,0.0015259021896696368
757726,0.0015259021896696368
767825,0.0015259021896696368
777695,0.0015259021896696368
787845,0.0015259021896696368
797837,0.0015259021896696368
807848,0.0015259021896696368
817721,0.0015259021896696368
827834,0.0015259021896696368
837696,0.0015259021896696368
847849,0.0015259021896696368
857825,0.0015259021896696368
